Instance,Terminal,Layer,X location,Y location,Voltage
_0969_,VDD,Metal1,77.2800,116.6860,1.198480
_0968_,VDD,Metal1,109.3370,94.3350,1.199322
_0967_,VDD,Metal1,104.9050,94.8350,1.199447
_0966_,VDD,Metal1,92.1710,63.8830,1.199751
_0965_,VDD,Metal1,81.5880,49.5160,1.199293
_0964_,VDD,Metal1,110.5020,48.9750,1.196242
_0963_,VDD,Metal1,121.6550,48.8050,1.196227
_0962_,VDD,Metal1,105.4970,49.3050,1.196251
_0961_,VDD,Metal1,102.0250,56.3650,1.199502
_0960_,VDD,Metal1,95.5080,26.0830,1.199929
_0959_,VDD,Metal1,99.2570,26.2950,1.199764
_0958_,VDD,Metal1,90.0250,26.7950,1.199673
_0957_,VDD,Metal1,105.2630,34.3760,1.199228
_0956_,VDD,Metal1,103.2000,33.5260,1.199741
_0955_,VDD,Metal1,105.7430,41.9360,1.199331
_0954_,VDD,Metal1,106.0800,48.6460,1.196251
_0953_,VDD,Metal1,119.0510,26.8360,1.199677
_0952_,VDD,Metal1,119.0280,57.0760,1.198949
_0951_,VDD,Metal1,119.0510,19.2760,1.199711
_0950_,VDD,Metal1,110.2560,63.9030,1.199672
_0949_,VDD,Metal1,108.6300,64.5110,1.199726
_0948_,VDD,Metal1,101.1360,79.7360,1.199225
_0947_,VDD,Metal1,108.2000,79.6650,1.199160
_0946_,VDD,Metal1,102.2380,87.3600,1.199802
_0945_,VDD,Metal1,102.3830,109.9760,1.196868
_0944_,VDD,Metal1,100.5200,117.4650,1.199826
_0943_,VDD,Metal1,94.0800,117.6730,1.199061
_0942_,VDD,Metal1,97.4400,116.6860,1.199916
_0941_,VDD,Metal1,102.1860,49.5060,1.196952
_0940_,VDD,Metal1,96.7580,48.7400,1.197016
_0939_,VDD,Metal1,95.9950,41.8510,1.199897
_0938_,VDD,Metal1,95.4170,41.4150,1.199908
_0937_,VDD,Metal1,98.5430,56.3430,1.199616
_0936_,VDD,Metal1,98.7360,41.2230,1.199484
_0935_,VDD,Metal1,104.7830,63.9030,1.199869
_0934_,VDD,Metal1,103.6260,79.7460,1.199167
_0933_,VDD,Metal1,104.1600,78.8860,1.199167
_0932_,VDD,Metal1,106.6670,79.0410,1.199163
_0931_,VDD,Metal1,107.2780,72.1530,1.199572
_0930_,VDD,Metal1,105.4500,87.1910,1.199742
_0929_,VDD,Metal1,110.2560,86.5830,1.199641
_0928_,VDD,Metal1,115.8300,94.2200,1.199275
_0927_,VDD,Metal1,110.7770,79.5450,1.199141
_0926_,VDD,Metal1,109.6780,79.0460,1.199141
_0925_,VDD,Metal1,100.3120,48.7480,1.196974
_0924_,VDD,Metal1,99.3580,49.5600,1.196974
_0923_,VDD,Metal1,101.2810,41.1600,1.199445
_0922_,VDD,Metal1,101.2550,41.9150,1.199445
_0921_,VDD,Metal1,103.4150,34.3550,1.199741
_0920_,VDD,Metal1,98.5500,56.9510,1.199616
_0919_,VDD,Metal1,92.3100,26.7110,1.199873
_0918_,VDD,Metal1,101.0650,34.3550,1.199846
_0917_,VDD,Metal1,98.3750,41.9150,1.199484
_0916_,VDD,Metal1,96.7180,34.3530,1.199884
_0915_,VDD,Metal1,93.8650,48.8050,1.199909
_0914_,VDD,Metal1,93.2700,34.2710,1.199884
_0913_,VDD,Metal1,95.9950,56.4280,1.199776
_0912_,VDD,Metal1,94.8960,49.4960,1.199909
_0911_,VDD,Metal1,89.4300,56.9510,1.199883
_0910_,VDD,Metal1,96.1500,56.9800,1.199776
_0909_,VDD,Metal1,86.7300,49.3910,1.199718
_0908_,VDD,Metal1,101.3870,102.3980,1.199605
_0907_,VDD,Metal1,99.8470,110.0110,1.196877
_0906_,VDD,Metal1,96.4720,117.5710,1.199917
_0905_,VDD,Metal1,100.3200,116.6860,1.199826
_0904_,VDD,Metal1,103.1700,117.5130,1.199053
_0903_,VDD,Metal1,100.1700,124.4600,1.199865
_0902_,VDD,Metal1,107.1900,116.9000,1.199053
_0901_,VDD,Metal1,84.0010,124.3200,1.199861
_0900_,VDD,Metal1,107.5180,110.0400,1.196283
_0899_,VDD,Metal1,102.0960,101.7030,1.199600
_0898_,VDD,Metal1,105.7500,101.7800,1.199590
_0897_,VDD,Metal1,97.4400,110.1130,1.199785
_0896_,VDD,Metal1,99.8400,101.5660,1.199611
_0895_,VDD,Metal1,92.4900,109.9000,1.199843
_0894_,VDD,Metal1,74.8780,116.7600,1.198671
_0893_,VDD,Metal1,73.4380,117.6000,1.198674
_0892_,VDD,Metal1,102.6170,124.5750,1.199159
_0891_,VDD,Metal1,93.2700,124.4880,1.199866
_0890_,VDD,Metal1,79.3430,64.6160,1.199397
_0889_,VDD,Metal1,84.9600,63.7660,1.199751
_0888_,VDD,Metal1,81.1560,71.4200,1.199665
_0887_,VDD,Metal1,77.2430,71.4200,1.199505
_0886_,VDD,Metal1,73.4030,71.4200,1.199500
_0885_,VDD,Metal1,70.2230,71.4630,1.199449
_0884_,VDD,Metal1,75.0230,72.1760,1.199505
_0883_,VDD,Metal1,62.8800,72.3130,1.199400
_0882_,VDD,Metal1,82.4570,79.2150,1.199337
_0881_,VDD,Metal1,86.6010,78.9800,1.199739
_0880_,VDD,Metal1,85.0620,79.5450,1.199683
_0879_,VDD,Metal1,81.9360,72.1760,1.199666
_0878_,VDD,Metal1,78.9610,79.0460,1.198885
_0877_,VDD,Metal1,75.8700,79.0460,1.198806
_0876_,VDD,Metal1,71.6630,79.7360,1.198794
_0875_,VDD,Metal1,72.4430,78.9800,1.198794
_0874_,VDD,Metal1,72.8100,72.1000,1.199500
_0873_,VDD,Metal1,69.3610,72.1530,1.199449
_0872_,VDD,Metal1,67.6800,78.8860,1.198762
_0871_,VDD,Metal1,65.7960,72.2190,1.199438
_0870_,VDD,Metal1,69.7500,64.5110,1.199308
_0869_,VDD,Metal1,68.0100,71.5400,1.199445
_0868_,VDD,Metal1,85.1030,87.2960,1.199654
_0867_,VDD,Metal1,82.6620,87.1050,1.199590
_0866_,VDD,Metal1,88.0410,86.5400,1.199758
_0865_,VDD,Metal1,87.2520,87.2780,1.199758
_0864_,VDD,Metal1,83.6630,86.5830,1.199590
_0863_,VDD,Metal1,77.1700,87.2710,1.199494
_0862_,VDD,Metal1,81.6000,86.4460,1.199566
_0861_,VDD,Metal1,79.8300,94.2200,1.197032
_0860_,VDD,Metal1,81.9720,94.1610,1.197068
_0859_,VDD,Metal1,79.4410,87.2730,1.199500
_0858_,VDD,Metal1,71.1830,94.1430,1.196975
_0857_,VDD,Metal1,71.4830,86.5400,1.199306
_0856_,VDD,Metal1,74.7300,86.6600,1.199370
_0855_,VDD,Metal1,67.4410,86.6060,1.199275
_0854_,VDD,Metal1,71.0400,87.4330,1.199306
_0853_,VDD,Metal1,68.6760,79.7790,1.198762
_0852_,VDD,Metal1,69.6000,78.8860,1.198762
_0851_,VDD,Metal1,90.8300,94.1680,1.199885
_0850_,VDD,Metal1,88.7980,94.0800,1.199881
_0849_,VDD,Metal1,85.2010,94.1660,1.197085
_0848_,VDD,Metal1,83.2550,94.8350,1.197068
_0847_,VDD,Metal1,78.9610,94.8330,1.197032
_0846_,VDD,Metal1,78.5700,101.8080,1.199381
_0845_,VDD,Metal1,73.5830,101.7030,1.199367
_0844_,VDD,Metal1,72.7210,94.8330,1.196975
_0843_,VDD,Metal1,76.1700,94.7800,1.197025
_0842_,VDD,Metal1,68.8810,94.8330,1.196978
_0841_,VDD,Metal1,69.1200,94.0060,1.196978
_0840_,VDD,Metal1,68.1230,87.3390,1.199279
_0839_,VDD,Metal1,64.8000,86.4460,1.198995
_0838_,VDD,Metal1,51.6400,94.2140,1.196996
_0837_,VDD,Metal1,54.9980,102.4590,1.199319
_0836_,VDD,Metal1,53.1720,109.2810,1.198725
_0835_,VDD,Metal1,61.7700,102.3400,1.199325
_0834_,VDD,Metal1,48.9900,94.1660,1.197031
_0833_,VDD,Metal1,52.2120,101.7210,1.199350
_0832_,VDD,Metal1,83.1830,102.4160,1.199389
_0831_,VDD,Metal1,58.5230,102.4590,1.199316
_0830_,VDD,Metal1,51.9420,102.2250,1.199350
_0829_,VDD,Metal1,59.0400,110.1130,1.198750
_0828_,VDD,Metal1,59.7980,109.2200,1.198750
_0827_,VDD,Metal1,64.7460,109.9860,1.198837
_0826_,VDD,Metal1,63.9650,102.3650,1.199338
_0825_,VDD,Metal1,75.5980,109.2860,1.199544
_0824_,VDD,Metal1,72.8100,102.3400,1.199367
_0823_,VDD,Metal1,69.3610,102.3930,1.199361
_0822_,VDD,Metal1,66.7200,102.5530,1.199348
_0821_,VDD,Metal1,70.5960,101.6600,1.199363
_0820_,VDD,Metal1,66.2400,94.9930,1.196980
_0819_,VDD,Metal1,85.4400,102.5530,1.199389
_0818_,VDD,Metal1,79.8810,109.2200,1.199816
_0817_,VDD,Metal1,57.7020,101.8950,1.199316
_0816_,VDD,Metal1,56.7830,109.2630,1.198729
_0815_,VDD,Metal1,49.5830,102.4160,1.199430
_0814_,VDD,Metal1,40.1050,102.3950,1.199459
_0813_,VDD,Metal1,55.3100,101.7280,1.199317
_0812_,VDD,Metal1,52.5580,116.8460,1.198755
_0811_,VDD,Metal1,54.8700,109.8710,1.198726
_0810_,VDD,Metal1,38.0630,117.5360,1.198983
_0809_,VDD,Metal1,56.3980,116.8460,1.198739
_0808_,VDD,Metal1,63.2100,116.9000,1.198711
_0807_,VDD,Metal1,60.2380,116.8460,1.198711
_0806_,VDD,Metal1,43.6800,116.6860,1.198835
_0805_,VDD,Metal1,71.5560,110.0190,1.198838
_0804_,VDD,Metal1,66.7200,110.1130,1.198838
_0803_,VDD,Metal1,56.4380,125.1390,1.199835
_0802_,VDD,Metal1,42.1320,109.9580,1.198749
_0801_,VDD,Metal1,44.4960,102.4160,1.199431
_0800_,VDD,Metal1,35.5500,109.9530,1.198951
_0799_,VDD,Metal1,45.7100,109.2880,1.198722
_0798_,VDD,Metal1,38.5500,109.3680,1.198772
_0797_,VDD,Metal1,37.8120,109.9580,1.198797
_0796_,VDD,Metal1,34.5230,116.7800,1.199123
_0795_,VDD,Metal1,37.5900,116.9280,1.198983
_0794_,VDD,Metal1,27.5030,116.8230,1.199889
_0793_,VDD,Metal1,34.3210,117.5130,1.199123
_0792_,VDD,Metal1,40.6500,117.4600,1.198835
_0791_,VDD,Metal1,30.9580,117.5130,1.199783
_0790_,VDD,Metal1,28.3200,124.2460,1.199948
_0789_,VDD,Metal1,61.4030,117.5790,1.198711
_0788_,VDD,Metal1,58.5600,117.6730,1.198716
_0787_,VDD,Metal1,41.4230,116.8230,1.198835
_0786_,VDD,Metal1,41.5580,109.2200,1.198749
_0785_,VDD,Metal1,43.9450,109.2850,1.198728
_0784_,VDD,Metal1,46.6620,94.3350,1.197031
_0783_,VDD,Metal1,42.9300,86.6100,1.198756
_0782_,VDD,Metal1,35.1830,94.1430,1.198745
_0781_,VDD,Metal1,32.6380,94.0800,1.198897
_0780_,VDD,Metal1,34.2950,87.2750,1.198629
_0779_,VDD,Metal1,29.0410,109.2860,1.199625
_0778_,VDD,Metal1,26.0700,109.3680,1.199628
_0777_,VDD,Metal1,23.6630,109.2630,1.199636
_0776_,VDD,Metal1,25.6810,117.5130,1.199889
_0775_,VDD,Metal1,25.7700,124.4600,1.199949
_0774_,VDD,Metal1,21.8410,117.5130,1.199899
_0773_,VDD,Metal1,34.5960,124.3400,1.199800
_0772_,VDD,Metal1,31.6800,124.2460,1.199875
_0771_,VDD,Metal1,42.7200,117.6730,1.198835
_0770_,VDD,Metal1,39.1580,124.3400,1.199798
_0769_,VDD,Metal1,37.5420,94.6650,1.198704
_0768_,VDD,Metal1,39.9830,94.8560,1.198692
_0767_,VDD,Metal1,35.0700,94.8330,1.198745
_0766_,VDD,Metal1,31.1630,94.8990,1.198897
_0765_,VDD,Metal1,28.1050,94.8350,1.198897
_0764_,VDD,Metal1,25.2010,102.3930,1.199887
_0763_,VDD,Metal1,20.4010,109.2860,1.199954
_0762_,VDD,Metal1,17.6100,109.3400,1.199884
_0761_,VDD,Metal1,20.6760,110.0190,1.199954
_0760_,VDD,Metal1,19.2000,117.6730,1.199898
_0759_,VDD,Metal1,23.0760,116.7800,1.199889
_0758_,VDD,Metal1,23.5200,124.2460,1.199949
_0757_,VDD,Metal1,16.3210,102.4800,1.199965
_0756_,VDD,Metal1,18.3830,101.7030,1.199965
_0755_,VDD,Metal1,42.3500,102.3910,1.199443
_0754_,VDD,Metal1,41.7610,101.6400,1.199443
_0753_,VDD,Metal1,42.4550,94.8350,1.198403
_0752_,VDD,Metal1,37.7760,94.1430,1.198704
_0751_,VDD,Metal1,40.4270,94.1610,1.198692
_0750_,VDD,Metal1,37.2960,79.7360,1.198326
_0749_,VDD,Metal1,36.1100,87.2710,1.198628
_0748_,VDD,Metal1,28.2830,94.1000,1.198897
_0747_,VDD,Metal1,25.4400,94.0060,1.198916
_0746_,VDD,Metal1,27.0230,87.2960,1.198610
_0745_,VDD,Metal1,19.9210,94.8330,1.199936
_0744_,VDD,Metal1,15.3230,94.8990,1.199923
_0743_,VDD,Metal1,12.4800,94.9930,1.199922
_0742_,VDD,Metal1,13.1980,102.3930,1.199964
_0741_,VDD,Metal1,12.3770,101.8950,1.199964
_0740_,VDD,Metal1,13.0130,71.4530,1.199926
_0739_,VDD,Metal1,12.2010,86.5400,1.199874
_0738_,VDD,Metal1,8.5300,102.3910,1.199949
_0737_,VDD,Metal1,13.0130,72.1860,1.199926
_0736_,VDD,Metal1,10.8900,71.5400,1.199895
_0735_,VDD,Metal1,13.9560,109.2200,1.199880
_0734_,VDD,Metal1,22.5600,102.5530,1.199891
_0733_,VDD,Metal1,16.4630,94.1430,1.199924
_0732_,VDD,Metal1,49.0700,86.6080,1.198786
_0731_,VDD,Metal1,46.5580,86.5200,1.198784
_0730_,VDD,Metal1,43.1630,79.7790,1.198318
_0729_,VDD,Metal1,41.6570,79.2150,1.198318
_0728_,VDD,Metal1,46.0800,79.8730,1.198326
_0727_,VDD,Metal1,40.3200,79.8730,1.198318
_0726_,VDD,Metal1,40.4300,86.6080,1.198756
_0725_,VDD,Metal1,34.0430,79.7790,1.198874
_0724_,VDD,Metal1,31.2000,79.8730,1.199685
_0723_,VDD,Metal1,31.5360,79.0230,1.199685
_0722_,VDD,Metal1,28.0810,86.6060,1.198611
_0721_,VDD,Metal1,23.9630,87.3390,1.198639
_0720_,VDD,Metal1,21.1200,87.4330,1.198646
_0719_,VDD,Metal1,15.3230,87.3390,1.199910
_0718_,VDD,Metal1,11.4830,87.3390,1.199874
_0717_,VDD,Metal1,10.2300,94.2480,1.199918
_0716_,VDD,Metal1,8.3100,87.2200,1.199870
_0715_,VDD,Metal1,12.5160,79.7790,1.199957
_0714_,VDD,Metal1,8.6030,79.7790,1.199957
_0713_,VDD,Metal1,11.6700,79.1280,1.199957
_0712_,VDD,Metal1,10.7100,64.0080,1.199938
_0711_,VDD,Metal1,11.0400,72.3130,1.199895
_0710_,VDD,Metal1,15.7370,79.5450,1.199958
_0709_,VDD,Metal1,13.4030,94.1000,1.199922
_0708_,VDD,Metal1,16.3200,101.5660,1.199965
_0707_,VDD,Metal1,22.8960,72.1760,1.199923
_0706_,VDD,Metal1,49.1610,78.9800,1.198338
_0705_,VDD,Metal1,46.2300,79.1280,1.198326
_0704_,VDD,Metal1,44.0160,79.0230,1.198319
_0703_,VDD,Metal1,45.6000,72.3130,1.199402
_0702_,VDD,Metal1,37.6810,79.0460,1.198326
_0701_,VDD,Metal1,35.0400,78.8860,1.198874
_0700_,VDD,Metal1,31.8230,64.6160,1.199762
_0699_,VDD,Metal1,32.8810,72.1530,1.199780
_0698_,VDD,Metal1,28.7630,72.2190,1.199784
_0697_,VDD,Metal1,25.9200,72.3130,1.199787
_0696_,VDD,Metal1,24.2410,79.0460,1.199889
_0695_,VDD,Metal1,20.1230,78.9800,1.199904
_0694_,VDD,Metal1,19.6800,72.3130,1.199961
_0693_,VDD,Metal1,14.8430,78.9800,1.199958
_0692_,VDD,Metal1,11.9630,64.6590,1.199938
_0691_,VDD,Metal1,8.3700,64.5890,1.199934
_0690_,VDD,Metal1,12.9600,63.7660,1.199938
_0689_,VDD,Metal1,10.8900,56.9510,1.199961
_0688_,VDD,Metal1,17.3900,79.7110,1.199961
_0687_,VDD,Metal1,8.6400,71.3260,1.199882
_0686_,VDD,Metal1,18.8630,56.3430,1.199968
_0685_,VDD,Metal1,22.0430,79.7790,1.199894
_0684_,VDD,Metal1,25.4400,86.4460,1.198639
_0683_,VDD,Metal1,24.6230,63.9030,1.199826
_0682_,VDD,Metal1,47.5200,72.3130,1.199397
_0681_,VDD,Metal1,43.4010,64.6590,1.199724
_0680_,VDD,Metal1,52.6560,63.9030,1.199284
_0679_,VDD,Metal1,50.0700,64.0080,1.199282
_0678_,VDD,Metal1,49.2380,71.4200,1.199399
_0677_,VDD,Metal1,48.5820,64.4250,1.199289
_0676_,VDD,Metal1,46.2230,64.6160,1.199293
_0675_,VDD,Metal1,48.0000,63.7660,1.199289
_0674_,VDD,Metal1,42.2030,63.8600,1.199726
_0673_,VDD,Metal1,40.9500,56.9510,1.199308
_0672_,VDD,Metal1,39.2100,63.9800,1.199742
_0671_,VDD,Metal1,33.2220,56.5350,1.199382
_0670_,VDD,Metal1,34.8010,64.5930,1.199747
_0669_,VDD,Metal1,30.6830,63.8600,1.199766
_0668_,VDD,Metal1,33.6000,63.7660,1.199747
_0667_,VDD,Metal1,26.1610,64.5930,1.199820
_0666_,VDD,Metal1,20.6030,57.0990,1.199966
_0665_,VDD,Metal1,17.7600,57.1930,1.199965
_0664_,VDD,Metal1,15.8030,56.3000,1.199965
_0663_,VDD,Metal1,11.9630,56.3000,1.199961
_0662_,VDD,Metal1,13.1100,56.9510,1.199961
_0661_,VDD,Metal1,14.4530,49.5060,1.199742
_0660_,VDD,Metal1,11.0400,49.6330,1.199740
_0659_,VDD,Metal1,11.6700,48.8880,1.199740
_0658_,VDD,Metal1,15.3600,57.1930,1.199965
_0657_,VDD,Metal1,14.5430,41.2230,1.199961
_0656_,VDD,Metal1,22.5230,64.6590,1.199870
_0655_,VDD,Metal1,30.7200,71.3260,1.199784
_0654_,VDD,Metal1,16.3500,64.5930,1.199957
_0653_,VDD,Metal1,24.3360,49.4960,1.199916
_0652_,VDD,Metal1,60.5900,63.9280,1.199303
_0651_,VDD,Metal1,57.6010,63.8400,1.199292
_0650_,VDD,Metal1,54.9850,63.9250,1.199284
_0649_,VDD,Metal1,56.2670,57.0380,1.199224
_0648_,VDD,Metal1,53.6160,57.0560,1.199224
_0647_,VDD,Metal1,51.4700,57.0310,1.199224
_0646_,VDD,Metal1,46.0430,57.0990,1.199247
_0645_,VDD,Metal1,43.2000,57.1930,1.199307
_0644_,VDD,Metal1,43.3430,48.7830,1.199486
_0643_,VDD,Metal1,38.8430,56.3000,1.199320
_0642_,VDD,Metal1,34.3210,49.4730,1.199755
_0641_,VDD,Metal1,37.5650,49.4450,1.199751
_0640_,VDD,Metal1,33.1500,48.8060,1.199757
_0639_,VDD,Metal1,27.1210,49.4730,1.199906
_0638_,VDD,Metal1,22.5230,48.7400,1.199919
_0637_,VDD,Metal1,19.6800,48.6460,1.199959
_0636_,VDD,Metal1,15.3230,41.9790,1.199961
_0635_,VDD,Metal1,11.4830,41.9790,1.199960
_0634_,VDD,Metal1,8.3100,41.8310,1.199960
_0633_,VDD,Metal1,12.0530,41.2130,1.199960
_0632_,VDD,Metal1,10.0800,41.0860,1.199960
_0631_,VDD,Metal1,10.8900,34.2710,1.199983
_0630_,VDD,Metal1,13.9200,48.6460,1.199742
_0629_,VDD,Metal1,20.4960,33.6630,1.199977
_0628_,VDD,Metal1,27.8400,57.1930,1.199931
_0627_,VDD,Metal1,25.1610,57.0990,1.199948
_0626_,VDD,Metal1,26.9330,63.8930,1.199820
_0625_,VDD,Metal1,30.0960,41.9360,1.199693
_0624_,VDD,Metal1,56.9760,49.4960,1.199410
_0623_,VDD,Metal1,66.4410,56.3000,1.199227
_0622_,VDD,Metal1,62.0270,49.4780,1.199229
_0621_,VDD,Metal1,59.1830,49.4960,1.199410
_0620_,VDD,Metal1,58.8000,48.7650,1.199410
_0619_,VDD,Metal1,64.0550,49.4750,1.199229
_0618_,VDD,Metal1,59.0400,56.2060,1.199224
_0617_,VDD,Metal1,54.2030,48.7400,1.199423
_0616_,VDD,Metal1,55.0750,41.8850,1.199508
_0615_,VDD,Metal1,51.3600,48.6460,1.199484
_0614_,VDD,Metal1,49.1030,41.2230,1.199548
_0613_,VDD,Metal1,46.3210,48.8060,1.199486
_0612_,VDD,Metal1,41.7230,41.9790,1.199563
_0611_,VDD,Metal1,38.8800,42.0730,1.199656
_0610_,VDD,Metal1,32.8810,41.9130,1.199663
_0609_,VDD,Metal1,27.8030,41.1800,1.199693
_0608_,VDD,Metal1,24.9600,41.0860,1.199855
_0607_,VDD,Metal1,21.5630,34.4190,1.199976
_0606_,VDD,Metal1,17.7230,34.4190,1.199985
_0605_,VDD,Metal1,14.5500,34.2710,1.199984
_0604_,VDD,Metal1,19.2530,41.2130,1.199965
_0603_,VDD,Metal1,15.8400,33.5260,1.199985
_0602_,VDD,Metal1,18.8700,26.7110,1.199991
_0601_,VDD,Metal1,21.6000,41.0860,1.199965
_0600_,VDD,Metal1,28.4630,26.1030,1.199896
_0599_,VDD,Metal1,30.8450,48.8350,1.199818
_0598_,VDD,Metal1,31.3020,49.3050,1.199809
_0597_,VDD,Metal1,36.3700,57.0310,1.199378
_0596_,VDD,Metal1,35.5730,56.3330,1.199381
_0595_,VDD,Metal1,39.2160,34.3760,1.198851
_0594_,VDD,Metal1,67.3430,48.7830,1.199230
_0593_,VDD,Metal1,63.9830,48.7830,1.199229
_0592_,VDD,Metal1,61.4700,48.8060,1.199229
_0591_,VDD,Metal1,65.7600,41.0860,1.199487
_0590_,VDD,Metal1,57.3610,41.2460,1.199497
_0589_,VDD,Metal1,56.5150,34.3250,1.198848
_0588_,VDD,Metal1,52.2830,41.1800,1.199525
_0587_,VDD,Metal1,49.4030,34.4190,1.198849
_0586_,VDD,Metal1,52.3200,34.5130,1.198844
_0585_,VDD,Metal1,42.0010,34.3530,1.198851
_0584_,VDD,Metal1,36.9230,33.6200,1.198851
_0583_,VDD,Metal1,34.0800,33.5260,1.198853
_0582_,VDD,Metal1,27.8030,26.8590,1.199896
_0581_,VDD,Metal1,25.4030,26.0600,1.199898
_0580_,VDD,Metal1,25.1100,19.1510,1.199971
_0579_,VDD,Metal1,22.5060,26.0930,1.199992
_0578_,VDD,Metal1,23.0400,19.3930,1.199972
_0577_,VDD,Metal1,27.5100,19.1510,1.199967
_0576_,VDD,Metal1,24.9600,26.9530,1.199898
_0575_,VDD,Metal1,36.3360,26.1030,1.199745
_0574_,VDD,Metal1,41.2800,41.0860,1.199563
_0573_,VDD,Metal1,45.3210,41.9790,1.199558
_0572_,VDD,Metal1,40.8530,48.7730,1.199680
_0571_,VDD,Metal1,48.3360,26.8160,1.199507
_0570_,VDD,Metal1,46.4570,34.1850,1.198849
_0569_,VDD,Metal1,69.6000,48.6460,1.199238
_0568_,VDD,Metal1,73.4400,41.0860,1.199688
_0567_,VDD,Metal1,71.0930,33.6530,1.198936
_0566_,VDD,Metal1,69.9360,41.2230,1.199487
_0565_,VDD,Metal1,66.7120,33.6280,1.198862
_0564_,VDD,Metal1,66.9610,34.3530,1.198862
_0563_,VDD,Metal1,64.1700,34.3000,1.198851
_0562_,VDD,Metal1,57.0830,33.6200,1.198848
_0561_,VDD,Metal1,53.9100,33.7400,1.198845
_0560_,VDD,Metal1,57.4970,19.0650,1.199609
_0559_,VDD,Metal1,51.3230,26.8590,1.199506
_0558_,VDD,Metal1,48.7210,26.1260,1.199507
_0557_,VDD,Metal1,43.9450,26.1250,1.199629
_0556_,VDD,Metal1,46.0800,25.9660,1.199629
_0555_,VDD,Metal1,39.3230,26.0600,1.199743
_0554_,VDD,Metal1,36.9230,19.2990,1.199700
_0553_,VDD,Metal1,35.6220,18.7350,1.199700
_0552_,VDD,Metal1,33.7500,19.1800,1.199943
_0551_,VDD,Metal1,31.3500,19.1510,1.199956
_0550_,VDD,Metal1,34.0800,25.9660,1.199745
_0549_,VDD,Metal1,47.9630,33.6200,1.198849
_0548_,VDD,Metal1,35.2550,34.3550,1.198851
_0547_,VDD,Metal1,28.4220,34.1850,1.198918
_0546_,VDD,Metal1,31.4100,34.3490,1.198888
_0545_,VDD,Metal1,76.8000,34.5130,1.199880
_0544_,VDD,Metal1,76.4300,33.6880,1.199880
_0543_,VDD,Metal1,74.3980,34.4400,1.198951
_0542_,VDD,Metal1,71.0030,34.4190,1.198936
_0541_,VDD,Metal1,69.1200,33.5260,1.198936
_0540_,VDD,Metal1,64.1700,26.7400,1.199541
_0539_,VDD,Metal1,61.7700,26.7400,1.199531
_0538_,VDD,Metal1,63.6960,18.5430,1.199622
_0537_,VDD,Metal1,55.4410,26.1260,1.199505
_0536_,VDD,Metal1,50.7720,19.2380,1.199612
_0535_,VDD,Metal1,54.2760,19.2990,1.199609
_0534_,VDD,Metal1,48.5100,19.2330,1.199620
_0533_,VDD,Metal1,51.1450,18.5650,1.199612
_0532_,VDD,Metal1,40.3210,19.3200,1.199647
_0531_,VDD,Metal1,43.4150,19.2350,1.199629
_0530_,VDD,Metal1,37.9200,18.4060,1.199700
_0529_,VDD,Metal1,77.1700,26.7910,1.199610
_0528_,VDD,Metal1,72.9580,26.0400,1.199601
_0527_,VDD,Metal1,70.1820,26.2950,1.199586
_0526_,VDD,Metal1,78.8700,26.7400,1.199664
_0525_,VDD,Metal1,79.8950,57.0350,1.199227
_0524_,VDD,Metal1,73.3300,33.6880,1.198951
_0523_,VDD,Metal1,71.8750,26.7650,1.199601
_0522_,VDD,Metal1,65.2430,19.2990,1.199623
_0521_,VDD,Metal1,68.1600,19.3930,1.199662
_0520_,VDD,Metal1,61.6410,19.2990,1.199620
_0519_,VDD,Metal1,63.8930,26.0930,1.199541
_0518_,VDD,Metal1,40.8000,18.4060,1.199647
_0517_,VDD,Metal1,77.5600,19.1850,1.199677
_0516_,VDD,Metal1,77.8700,18.5680,1.199677
_0515_,VDD,Metal1,70.6130,19.2660,1.199662
_0514_,VDD,Metal1,73.7460,19.2870,1.199666
_0513_,VDD,Metal1,81.3350,26.7950,1.199674
_0512_,VDD,Metal1,89.1700,18.5680,1.199687
_0511_,VDD,Metal1,105.7100,26.1280,1.199763
_0510_,VDD,Metal1,99.2500,34.3510,1.199846
_0509_,VDD,Metal1,102.6100,48.8080,1.196952
_0508_,VDD,Metal1,104.0500,41.9110,1.199330
_0507_,VDD,Metal1,103.5700,94.8310,1.199906
_0506_,VDD,Metal1,75.2500,109.9510,1.199544
_0505_,VDD,Metal1,14.9900,109.9510,1.199879
_0504_,VDD,Metal1,69.0100,117.5110,1.198676
_0503_,VDD,Metal1,81.7100,124.4080,1.199865
_0502_,VDD,Metal1,70.9300,131.9680,1.199710
_0501_,VDD,Metal1,102.6100,125.0710,1.199159
_0500_,VDD,Metal1,92.5300,117.5110,1.199058
_0499_,VDD,Metal1,111.7300,117.5110,1.198949
_0498_,VDD,Metal1,103.0900,109.2880,1.196868
_0497_,VDD,Metal1,104.2700,86.6080,1.199742
_0496_,VDD,Metal1,110.7700,64.5910,1.199672
_0495_,VDD,Metal1,99.9500,71.4880,1.199771
_0494_,VDD,Metal1,102.6100,57.0310,1.199502
